title,url,year
Mia and the Dragon Princess,https://www.mobygames.com/game/202246/mia-and-the-dragon-princess/,2023
Fashion Dreamer,https://www.mobygames.com/game/211628/fashion-dreamer/,2023
Romancelvania,https://www.mobygames.com/game/200209/romancelvania/,2023
Bluey: The Videogame,https://www.mobygames.com/game/212221/bluey-the-videogame/,2023
Gripper,https://www.mobygames.com/game/201090/gripper/,2023
The Lord of the Rings: Return to Moria,https://www.mobygames.com/game/210695/the-lord-of-the-rings-return-to-moria/,2023
Stray Blade,https://www.mobygames.com/game/201983/stray-blade/,2023
White Day 2: The Flower That Tells Lies - Complete...,https://www.mobygames.com/game/229322/white-day-2-the-flower-that-tells-lies-complete-edition/,2023
Candle Knight,https://www.mobygames.com/game/199304/candle-knight/,2023
Cricket 24,https://www.mobygames.com/game/235975/cricket-24/,2023
Aquatico,https://www.mobygames.com/game/197800/aquatico/,2023
Minabo: A walk through life,https://www.mobygames.com/game/202404/minabo-a-walk-through-life/,2023
I Am Your President,https://www.mobygames.com/game/178360/i-am-your-president/,2023
Volley Pals,https://www.mobygames.com/game/200580/volley-pals/,2023
The Forest Cathedral,https://www.mobygames.com/game/200579/the-forest-cathedral/,2023
Nadir,https://www.mobygames.com/game/199338/nadir/,2023
Nour: Play With Your Food,https://www.mobygames.com/game/209920/nour-play-with-your-food/,2023
Arto,https://www.mobygames.com/game/202701/arto/,2023
Eresys,https://www.mobygames.com/game/236228/eresys/,2023
Saga of Sins,https://www.mobygames.com/game/201113/saga-of-sins/,2023
Unholy,https://www.mobygames.com/game/206202/unholy/,2023
Infinite Guitars,https://www.mobygames.com/game/201195/infinite-guitars/,2023
Payday 3,https://www.mobygames.com/game/208976/payday-3/,2023
Bloodhound,https://www.mobygames.com/game/206018/bloodhound/,2023
Monster Menu: The Scavenger's Cookbook,https://www.mobygames.com/game/207629/monster-menu-the-scavengers-cookbook/,2023
Shadow of the Orient,https://www.mobygames.com/game/215922/shadow-of-the-orient/,2023
Forspoken,https://www.mobygames.com/game/198367/forspoken/,2023
Jurassic Park: Classic Games Collection,https://www.mobygames.com/game/212456/jurassic-park-classic-games-collection/,2023
Colossal Cave,https://www.mobygames.com/game/198083/colossal-cave/,2023
Pets Hotel,https://www.mobygames.com/game/233666/pets-hotel/,2023
Ebenezer and the Invisible World,https://www.mobygames.com/game/211398/ebenezer-and-the-invisible-world/,2023
"Inescapable: No Rules, No Rescue",https://www.mobygames.com/game/210450/inescapable-no-rules-no-rescue/,2023
The Creepy Syndrome,https://www.mobygames.com/game/203127/the-creepy-syndrome/,2023
Gun Jam,https://www.mobygames.com/game/201977/gun-jam/,2023
The Settlers: New Allies,https://www.mobygames.com/game/199621/the-settlers-new-allies/,2023
Wildshade: Unicorn Champions,https://www.mobygames.com/game/228811/wildshade-unicorn-champions/,2023
Moviehouse: The Film Studio Tycoon,https://www.mobygames.com/game/211680/moviehouse-the-film-studio-tycoon/,2023
Infinity Strash: Dragon Quest - The Adventure of D...,https://www.mobygames.com/game/209618/infinity-strash-dragon-quest-the-adventure-of-dai/,2023
Redemption Reapers,https://www.mobygames.com/game/199843/redemption-reapers/,2023
Herodes,https://www.mobygames.com/game/202984/herodes/,2023
Asterix & Obelix: Heroes,https://www.mobygames.com/game/211638/asterix-obelix-heroes/,2023
The Lord of the Rings: Heroes of Middle-earth,https://www.mobygames.com/game/202971/the-lord-of-the-rings-heroes-of-middle-earth/,2023
Troublemaker,https://www.mobygames.com/game/201204/troublemaker/,2023
Mike Mignola's Hellboy: Web of Wyrd,https://www.mobygames.com/game/210380/mike-mignolas-hellboy-web-of-wyrd/,2023
Clive 'N' Wrench,https://www.mobygames.com/game/199750/clive-n-wrench/,2023
Doctor Cat,https://www.mobygames.com/game/244611/doctor-cat/,2023
Bleak Faith: Forsaken,https://www.mobygames.com/game/200339/bleak-faith-forsaken/,2023
Disney Gargoyles: Remastered,https://www.mobygames.com/game/210445/disney-gargoyles-remastered/,2023
Call of Duty: Modern Warfare III,https://www.mobygames.com/game/211657/call-of-duty-modern-warfare-iii/,2023
Anthology of Fear,https://www.mobygames.com/game/200538/anthology-of-fear/,2023
Ravenbound,https://www.mobygames.com/game/201128/ravenbound/,2023
Everybody 1-2 Switch!,https://www.mobygames.com/game/205183/everybody-1-2-switch/,2023
Loop8: Summer of Gods,https://www.mobygames.com/game/204107/loop8-summer-of-gods/,2023
Wanted: Dead,https://www.mobygames.com/game/199653/wanted-dead/,2023
Heads Up! Phones Down Edition,https://www.mobygames.com/game/229327/heads-up-phones-down-edition/,2023
Blood Bowl III,https://www.mobygames.com/game/199965/blood-bowl-iii/,2023
The Crown of Wu,https://www.mobygames.com/game/200919/the-crown-of-wu/,2023
Gangs of Sherwood,https://www.mobygames.com/game/214383/gangs-of-sherwood/,2023
Testament: The Order of High Human,https://www.mobygames.com/game/205653/testament-the-order-of-high-human/,2023
Redfall,https://www.mobygames.com/game/202522/redfall/,2023
Crime Boss: Rockay City,https://www.mobygames.com/game/201758/crime-boss-rockay-city/,2023
Molly Medusa: Queen of Spit,https://www.mobygames.com/game/227029/molly-medusa-queen-of-spit/,2023
Kingpin: Reloaded,https://www.mobygames.com/game/213371/kingpin-reloaded/,2023
Avatar: The Last Airbender - Quest for Balance,https://www.mobygames.com/game/209804/avatar-the-last-airbender-quest-for-balance/,2023
Quantum Error,https://www.mobygames.com/game/211308/quantum-error/,2023
Enchanted Portals,https://www.mobygames.com/game/211087/enchanted-portals/,2023
Lost Dream: Darkness,https://www.mobygames.com/game/201861/lost-dream-darkness/,2023
Stray Souls,https://www.mobygames.com/game/210853/stray-souls/,2023
The Walking Dead: Destinies,https://www.mobygames.com/game/212771/the-walking-dead-destinies/,2023
Greyhill Incident,https://www.mobygames.com/game/204194/greyhill-incident/,2023
Flashback 2,https://www.mobygames.com/game/211994/flashback-2/,2023
Skull Island: Rise of Kong,https://www.mobygames.com/game/210336/skull-island-rise-of-kong/,2023
The Lord of the Rings: Gollum,https://www.mobygames.com/game/203614/the-lord-of-the-rings-gollum/,2023
The Day Before,https://www.mobygames.com/game/213553/the-day-before/,2023
(the) Gnorp Apologue,https://www.mobygames.com/game/213934/the-gnorp-apologue/,2023
1 Million Voices for Ceasefire,https://www.mobygames.com/game/217934/1-million-voices-for-ceasefire/,2023
1 Million Zombies,https://www.mobygames.com/game/214011/1-million-zombies/,2023
1/2: White or Black,https://www.mobygames.com/game/200646/12-white-or-black/,2023
100 Asian Cats,https://www.mobygames.com/game/216044/100-asian-cats/,2023
100 Christmas Cats,https://www.mobygames.com/game/213368/100-christmas-cats/,2023
100 Doors Escape: Let me in!,https://www.mobygames.com/game/225361/100-doors-escape-let-me-in/,2023
100 Halloweens,https://www.mobygames.com/game/226898/100-halloweens/,2023
100 Hidden Frogs 2,https://www.mobygames.com/game/206802/100-hidden-frogs-2/,2023
1001 Jigsaw: Cute Cats 3,https://www.mobygames.com/game/198169/1001-jigsaw-cute-cats-3/,2023
10:16,https://www.mobygames.com/game/210748/1016/,2023
12 Labours of Hercules XV: Little Big Adventure,https://www.mobygames.com/game/207468/12-labours-of-hercules-xv-little-big-adventure/,2023
13:Origin - Chapter One,https://www.mobygames.com/game/214345/13origin-chapter-one/,2023
1971: Indian Naval Front,https://www.mobygames.com/game/226494/1971-indian-naval-front/,2023
1989 (Taylor's Version) vault,https://www.mobygames.com/game/208904/1989-taylors-version-vault/,2023
2 Minutes 16 Seconds,https://www.mobygames.com/game/204360/2-minutes-16-seconds/,2023
2021: Moon Escape,https://www.mobygames.com/game/240408/2021-moon-escape/,2023
2099 Gravity Havok,https://www.mobygames.com/game/210810/2099-gravity-havok/,2023
24 Killers,https://www.mobygames.com/game/200319/24-killers/,2023
24 Solar Terms,https://www.mobygames.com/game/202298/24-solar-terms/,2023
2D Princess,https://www.mobygames.com/game/233797/2d-princess/,2023
30 minutes until boarding,https://www.mobygames.com/game/221046/30-minutes-until-boarding/,2023
30 Sport Games in 1,https://www.mobygames.com/game/244042/30-sport-games-in-1/,2023
3D City: Metaverse,https://www.mobygames.com/game/225504/3d-city-metaverse/,2023
3D PrintMaster,https://www.mobygames.com/game/221063/3d-printmaster/,2023
3D Puzzle: Farming,https://www.mobygames.com/game/236311/3d-puzzle-farming/,2023
3D Puzzle: Last of City,https://www.mobygames.com/game/236358/3d-puzzle-last-of-city/,2023
3D Puzzle: Medieval Inn,https://www.mobygames.com/game/236359/3d-puzzle-medieval-inn/,2023
3D Puzzle: Port,https://www.mobygames.com/game/236364/3d-puzzle-port/,2023
3D Puzzle: Vintage House,https://www.mobygames.com/game/236457/3d-puzzle-vintage-house/,2023
40 Seconds,https://www.mobygames.com/game/214925/40-seconds/,2023
403 Puppet,https://www.mobygames.com/game/212454/403-puppet/,2023
404 Game RE: SET -Error Game Reset-,https://www.mobygames.com/game/211061/404-game-re-set-error-game-reset-/,2023
5 Responses Game,https://www.mobygames.com/game/207914/5-responses-game/,2023
5050,https://www.mobygames.com/game/207938/5050/,2023
52 Hertz,https://www.mobygames.com/game/213787/52-hertz/,2023
77p egg: Eggwife,https://www.mobygames.com/game/208836/77p-egg-eggwife/,2023
8,https://www.mobygames.com/game/210639/8/,2023
8th Knight,https://www.mobygames.com/game/239297/8th-knight/,2023
90 Minute Fever,https://www.mobygames.com/game/215770/90-minute-fever/,2023
9th Sentinel Sisters,https://www.mobygames.com/game/209862/9th-sentinel-sisters/,2023
>DELIVERY,https://www.mobygames.com/game/203681/delivery/,2023
A Boy and His Blob: Retro Collection,https://www.mobygames.com/game/213098/a-boy-and-his-blob-retro-collection/,2023
A Ceres Fauna Platformer,https://www.mobygames.com/game/217014/a-ceres-fauna-platformer/,2023
A Chocolate World,https://www.mobygames.com/game/249110/a-chocolate-world/,2023
A Date With Death,https://www.mobygames.com/game/213532/a-date-with-death/,2023
A Day Out,https://www.mobygames.com/game/208470/a-day-out/,2023
A Day With Bonnie,https://www.mobygames.com/game/208596/a-day-with-bonnie/,2023
A day with Mochi,https://www.mobygames.com/game/216825/a-day-with-mochi/,2023
A Fox and His Robot,https://www.mobygames.com/game/199949/a-fox-and-his-robot/,2023
A Guidebook of Babel,https://www.mobygames.com/game/193714/a-guidebook-of-babel/,2023
A Heart of Butterblue,https://www.mobygames.com/game/214819/a-heart-of-butterblue/,2023
A Knight in the Attic,https://www.mobygames.com/game/204168/a-knight-in-the-attic/,2023
A Late Night Convo,https://www.mobygames.com/game/225384/a-late-night-convo/,2023
A Life's Tale,https://www.mobygames.com/game/204895/a-lifes-tale/,2023
A Little Walk in the Woods,https://www.mobygames.com/game/211286/a-little-walk-in-the-woods/,2023
A Lonely Ride,https://www.mobygames.com/game/212237/a-lonely-ride/,2023
A Long Journey to an Uncertain End,https://www.mobygames.com/game/205033/a-long-journey-to-an-uncertain-end/,2023
A Matter of Principle,https://www.mobygames.com/game/197845/a-matter-of-principle/,2023
A Modest Legacy,https://www.mobygames.com/game/198480/a-modest-legacy/,2023
A Pig Quest,https://www.mobygames.com/game/242875/a-pig-quest/,2023
A Plague Tale Bundle,https://www.mobygames.com/game/205057/a-plague-tale-bundle/,2023
A Pretty Price for Pizza and Pasta,https://www.mobygames.com/game/216238/a-pretty-price-for-pizza-and-pasta/,2023
A Puzzling Voyage: Two Hour Escape Mystery,https://www.mobygames.com/game/222485/a-puzzling-voyage-two-hour-escape-mystery/,2023
A Royal Midnight Snack,https://www.mobygames.com/game/204317/a-royal-midnight-snack/,2023
A Simple Request,https://www.mobygames.com/game/210103/a-simple-request/,2023
A Sniper's Vengeance,https://www.mobygames.com/game/222926/a-snipers-vengeance/,2023
A Solitaire Mystery,https://www.mobygames.com/game/239430/a-solitaire-mystery/,2023
A Tavern at Night,https://www.mobygames.com/game/212383/a-tavern-at-night/,2023
A Traveler to unknown Thule,https://www.mobygames.com/game/211021/a-traveler-to-unknown-thule/,2023
A walk through the forest,https://www.mobygames.com/game/239583/a-walk-through-the-forest/,2023
A Whisper in the Twilight: Chapter One,https://www.mobygames.com/game/221083/a-whisper-in-the-twilight-chapter-one/,2023
A-Girl,https://www.mobygames.com/game/211318/a-girl/,2023
Aashaa,https://www.mobygames.com/game/206168/aashaa/,2023
Abandonware : The Horror Collection,https://www.mobygames.com/game/221763/abandonware-the-horror-collection/,2023
Abathor: Atlantis Landing,https://www.mobygames.com/game/234553/abathor-atlantis-landing/,2023
Abber Demon's Forest,https://www.mobygames.com/game/229946/abber-demons-forest/,2023
Abel,https://www.mobygames.com/game/210746/abel/,2023
Abscission,https://www.mobygames.com/game/217036/abscission/,2023
Absolute Color Perception,https://www.mobygames.com/game/210044/absolute-color-perception/,2023
Absolute Doppelkopf for Windows 11,https://www.mobygames.com/game/222057/absolute-doppelkopf-for-windows-11/,2023
Absolute Rummy for Windows 11,https://www.mobygames.com/game/222097/absolute-rummy-for-windows-11/,2023
Absolute Schafkopf for Windows 11,https://www.mobygames.com/game/222087/absolute-schafkopf-for-windows-11/,2023
Absolute Skat for Windows 11,https://www.mobygames.com/game/222081/absolute-skat-for-windows-11/,2023
Absurdika,https://www.mobygames.com/game/225257/absurdika/,2023
Abtos Covert,https://www.mobygames.com/game/231947/abtos-covert/,2023
Academy Carols,https://www.mobygames.com/game/203505/academy-carols/,2023
Acceptance,https://www.mobygames.com/game/207348/acceptance/,2023
Access Denied: Escape,https://www.mobygames.com/game/219883/access-denied-escape/,2023
Accuse,https://www.mobygames.com/game/203024/accuse/,2023
Ad Infinitum (Supporter Edition),https://www.mobygames.com/game/237845/ad-infinitum-supporter-edition/,2023
Addonius: The Revolution of the Electroatomic Mode...,https://www.mobygames.com/game/246874/addonius-the-revolution-of-the-electroatomic-model/,2023
Address1,https://www.mobygames.com/game/207948/address1/,2023
Adore,https://www.mobygames.com/game/206837/adore/,2023
Adventure Field: Remake,https://www.mobygames.com/game/226023/adventure-field-remake/,2023
Adventure Guy,https://www.mobygames.com/game/239566/adventure-guy/,2023
Adventure Light,https://www.mobygames.com/game/200610/adventure-light/,2023
Adventure Tanks,https://www.mobygames.com/game/215166/adventure-tanks/,2023
Adventures of  the Carrot Captain,https://www.mobygames.com/game/201352/adventures-of-the-carrot-captain/,2023
Adventures of Ben: Rabbit Run,https://www.mobygames.com/game/243075/adventures-of-ben-rabbit-run/,2023
Adventures of Skye the Slime Maid,https://www.mobygames.com/game/201604/adventures-of-skye-the-slime-maid/,2023
Aegis Dilemma: Veritas Omnia Vincit,https://www.mobygames.com/game/214148/aegis-dilemma-veritas-omnia-vincit/,2023
Aeolus Fighter 2,https://www.mobygames.com/game/199250/aeolus-fighter-2/,2023
Aerial Nature Jigsaw Puzzles,https://www.mobygames.com/game/235166/aerial-nature-jigsaw-puzzles/,2023
Aery VR: A Journey Beyond Time,https://www.mobygames.com/game/200920/aery-vr-a-journey-beyond-time/,2023
Aery VR: Broken Memories,https://www.mobygames.com/game/207508/aery-vr-broken-memories/,2023
Aery VR: Dreamscape,https://www.mobygames.com/game/201844/aery-vr-dreamscape/,2023
Aery VR: Little Bird Adventure,https://www.mobygames.com/game/197860/aery-vr-little-bird-adventure/,2023
Aery: Calm Mind 3,https://www.mobygames.com/game/200012/aery-calm-mind-3/,2023
Aery: Calm Mind 4,https://www.mobygames.com/game/214323/aery-calm-mind-4/,2023
Aery: Flow of Time,https://www.mobygames.com/game/207502/aery-flow-of-time/,2023
Aery: Heaven & Hell,https://www.mobygames.com/game/207509/aery-heaven-hell/,2023
Aery: The Lost Hero,https://www.mobygames.com/game/207501/aery-the-lost-hero/,2023
